lat,lon,hardness,ph,station
-25.40472,27.57667,230.85935,7.84,A2R015Q03
-25.40472,27.57667,259.00350000000003,8.145,A2R015Q04
-25.38950000000028,28.276620000000353,193.48381051189332,8.206182775119615,A2R016Q01
-25.553389999999997,27.794750000000004,504.55162566666667,8.313,A2ROSE-MAMOG
-25.52735,28.02798,173.432405,7.967666666666666,A2SAND-NOOIT
-25.80745,27.47815,15.154726999999998,7.396000000000001,A2STER-BUFFE
-25.59839,27.505749999999995,211.98471600000002,8.029499999999999,A2STER-MAMOG
-25.833500000000004,27.3885,10.5138374,6.934,A2STER-RIETF
-25.725170000000002,27.48333,201.83155466666665,8.448666666666666,A2STER-SPRUI
-25.526759999999992,27.552699999999987,283.01546723076916,8.301051282051283,A2STER-WAAIK
-25.649639999999998,27.48381,362.751123,8.351,A2STER-ZWART
-25.4945,28.0222,142.909772,8.0748,A2TOLW-NOOIT
-25.558399999999995,28.006649999999997,232.60017966666666,8.248666666666667,A2UNSP-OUDEK
-25.84117,26.73508,25.137789999999995,7.559000000000001,A2UNSP-TRIBU
-25.73597,27.26665,20.428522333333333,7.313,A2WATE-WATER
-24.650779999999997,26.40928,218.819979875,8.24025,A32MARI-DERDE
-25.80815,26.45655,196.14193674999999,8.26625,A3BOKK-BOKKR
-25.798690000000004,26.448690000000003,199.78071466666665,8.143333333333333,A3BOKK-WATER
-25.693720000000003,26.430110000000003,154.50305160000002,8.08,A3DRAA-BRONK
-25.74461,26.35217,194.75726674999999,8.249749999999999,A3DRAA-DRAAI
-25.74097,26.34797,266.34875775,8.313,A3DRAA-RHENO
-25.5637,26.40535,151.09460033333332,8.216166666666668,A3GMAR-DOORN
-25.65867,26.43502999999999,142.70341633333334,8.195888888888888,A3GMAR-KOEDO
-24.8437,26.48602,184.656725,8.3995,A3GMAR-LOTTE
-25.46118,26.391899999999996,131.85414355555554,8.194666666666667,A3GMAR-RIEKE
-25.63286,26.409670000000002,140.9522355,8.286249999999999,A3GMAR-SALLI
-25.31866,26.40103,297.1694915,8.24,A3GMAR-STRAA
-25.705809999999996,26.423670000000005,191.43430200000003,8.4088,A3GMAR-TSWAS
-25.64260000000001,26.41322,141.0637295,8.220250000000002,A3GMAR-VERGE
-25.8225,26.468059999999998,329.6788315,8.074,A3H002
-24.86805999999996,26.45443999999998,234.05390280373834,7.751121495327105,A3H007Q01
-25.69582999999998,26.00832999999998,256.81932159405943,8.009455445544555,A3H009Q01
-25.666109999999982,25.99638999999997,267.00149274,7.994049999999999,A3H010Q01
-25.604169999999993,25.991390000000006,270.4544511111111,7.9033333333333315,A3H011Q01
-25.55167,25.9975,126.2011,8.2,A3H012Q01
-25.64721999999998,25.948890000000002,284.7273121212121,7.93090909090909,A3H013Q01
-25.667220000000018,25.94888999999999,267.2403511627906,7.9395348837209285,A3H014Q01
-25.63833,25.928889999999964,324.5929430379747,8.016075949367087,A3H015Q01
-25.59722,26.306940000000022,13.977280952380951,6.560476190476191,A3H016Q01
-25.81360999999998,26.04889000000002,164.3130701492537,7.831492537313434,A3H018
-25.76408000000001,25.991670000000003,263.11827120512817,8.281692307692307,A3H019
-25.834719999999987,25.984720000000003,272.4357891304348,8.03608695652174,A3H020Q01
-25.63313999999996,25.991310000000027,299.61857386597944,8.135427083333331,A3H021
-25.631530000000073,25.99542000000005,315.68783179130435,8.065991304347826,A3H022
-25.82750000000003,26.063609999999986,160.04641333333333,7.87266666666667,A3H023Q01
-25.537499999999998,26.104170000000003,311.9457666666666,7.927777777777777,A3H024Q01
-25.768060000000027,25.98471999999999,255.9133553571428,8.069107142857142,A3H026Q01
-25.46846999999983,26.392830000000203,135.13257222404368,8.168657943925234,A3H028
-25.46178,26.392329999999998,144.95441666666667,8.291666666666666,A3H029
-25.522079999999978,26.151139999999963,245.2230178571428,8.365535714285715,A3H030
-25.521689999999886,26.150330000000107,315.490999854701,8.24287671232877,A3H031
-25.43894,26.35014,141.47443333333334,8.123333333333333,A3H032
-25.442809999999806,26.34569000000009,102.1964550905923,7.962271126760564,A3H033
-24.86972,26.45389,122.50524,8.356,A3H034Q01
-24.869719999999976,26.45388999999998,145.87286381818183,8.076409090909092,A3H039Q01
-24.7288900000002,26.41861000000018,153.54430035502938,8.297686390532547,A3H040Q01
-25.54222000000001,26.10139000000001,326.13876969696963,8.24939393939394,A3H041Q01
-25.52155000000001,26.151560000000014,297.68806264444447,8.389577777777781,A3H042Q01
-25.783620000000006,26.379250000000006,147.7142392222222,8.22788888888889,A3KAAL-GROOT
-25.776510000000002,26.433780000000006,143.64602811111112,8.299444444444443,A3KAAL-RIETS
-25.54147,26.10222,397.37543349999993,7.821000000000001,A3KARE-ABJAT
-25.54689,26.073610000000002,428.6885949999999,8.381,A3KARE-GHOLF
-25.547220000000003,26.08892,433.1876088,8.3406,A3KARE-RAILW
-25.688,26.141479999999998,342.95806849999997,8.3975,A3KMAR-DOORN
-25.51633,26.15861,380.06284800000003,8.270999999999999,A3KMAR-KALKD
-25.50543,26.206220000000002,394.3355166666667,8.528666666666666,A3KMAR-NOOIT
-25.74667,25.97353,289.484674,7.832000000000002,A3MOLE-OTTOS
-25.42919,25.86717,384.3127834999999,8.382,A3NGOT-PUANE
-25.470440000000046,26.392579999999906,129.75944640666663,8.25232996632996,A3R001
-25.52188999999999,26.149419999999846,256.9958268119998,8.397232000000002,A3R002
-25.443529999999903,26.345390000000073,121.05857736057689,8.09943269230769,A3R003Q01
-24.87017000000011,26.45399999999986,121.17379030049256,8.177620689655168,A3R004Q01
-25.306419999999996,25.94885999999999,67.2391949047619,8.04104761904762,A3R005
-25.79208,26.520979999999998,74.64947975,8.138749999999998,A3RIBB-SYFER
-25.82181,26.436280000000004,166.30551214285717,8.232857142857144,A3RIET-RENOS
-25.66619,26.57175,40.6131625,7.7905,A3STER-DOORD
-25.68789,26.631579999999996,13.595521833333335,7.717833333333334,A3STER-SWART
-25.64697,26.489279999999997,56.571211166666664,7.8503333333333325,A3STER-TWYFE
-25.667579999999997,26.618000000000002,22.530933400000002,7.757,A3STER-VLEID
-25.666970000000003,26.53997,13.024225166666668,7.649,A3UITV-STERK
-25.69364,26.61528,10.957932,7.659,A3UNSP-BOKKR
-25.683310000000002,26.619940000000003,10.170063500000001,7.74225,A3UNSP-RIETV
-25.739579999999997,26.524580000000007,58.616119,7.598624999999999,A3VANS-RIETF
-24.159440000000078,27.479720000000068,16.42853674806201,6.9428217054263595,A4H004Q01
-23.7,26.98222,295.284176,7.856,A4H012Q01
-23.23572000000001,27.716999999999988,20.496682030303027,7.571393939393939,A4H014Q01
-25.818329999999698,29.337780000000386,462.79251813038013,7.279884371029228,B1H002
-25.673330000000266,29.171109999999576,255.64330715285266,4.672990291262133,B1H004Q01
-25.679170000000056,29.168609999999983,253.53247598750005,4.967862499999998,B1H004Q02
-26.00638999999967,29.25388999999996,298.5661396081229,7.939833150384204,B1H005Q01
-26.355830000000335,29.214169999999584,89.2993403756218,7.747729426433908,B1H006
-25.891670000000474,29.304169999999726,224.42864455971255,8.163523809523813,B1H010Q01
-25.808059999999585,29.58667000000023,391.44760047521333,7.886348717948726,B1H012Q01
-25.773330000000257,29.543610000000477,271.0264129672013,7.859894005847958,B1H015Q01
-26.305560000000373,29.274170000000346,215.41611891819298,8.319460024600245,B1H017Q01
-26.2166699999999,29.459169999999812,124.84644468098146,8.134469953775033,B1H018Q01
-25.93971999999975,29.25749999999977,351.37639544046226,7.702027745664737,B1H019
-26.10583000000031,29.330830000000176,439.4939741526475,7.967617554858932,B1H020Q01
-26.136109999999753,29.270000000000348,180.72207477496673,8.182591700133868,B1H021Q01
-26.495000000000328,29.24111000000034,90.08261544863002,8.06334827586207,B1H022Q01
-25.882779999999975,29.64333000000005,222.0834536231884,7.097971014492755,B1H023Q01
-25.955829999999995,29.61139000000002,794.7360343749998,7.821250000000001,B1H024Q01
-25.955280000000002,29.656940000000002,697.9889209302324,6.2048837209302325,B1H025Q01
-25.998610000000024,29.72832999999998,52.49377017543856,7.8133333333333335,B1H026Q01
-25.963610000000003,29.71972,116.81935882352943,7.667058823529412,B1H027Q01
-26.17333000000002,29.249440000000035,52.83485639393939,7.822348484848485,B1H028
-26.063060000000004,29.199439999999996,223.72601176470587,7.758235294117648,B1H029Q01
-25.98611,29.332220000000003,632.1918714285713,7.381428571428572,B1H030
-26.046389999999978,29.185829999999957,808.7221142857142,7.19761904761905,B1H031Q01
-25.821670000000065,29.206110000000066,378.8798132952026,3.7266059479553917,B1H032Q01
-25.8916700000004,29.304169999999775,206.0081221152541,7.890656845753897,B1R001Q01
-25.774999999999768,29.5458299999996,287.0509651281551,7.862926213592236,B1R002Q01
-25.798889999999922,28.735829999999993,102.39783345913813,8.05738244047619,B2H003Q01
-25.92472,28.585559999999745,105.98194469006489,8.086076673866089,B2H004Q01
-25.993609999999936,28.512500000000273,62.500778478664195,7.690018552875692,B2H005Q01
-25.966670000000242,28.550830000000115,65.12204410328064,7.75944336175395,B2H006Q01
-25.994719999999763,28.66277999999965,99.03938941523613,8.036436695278969,B2H007Q01
-26.078890000000232,28.56278000000017,95.77100041962764,7.9184601018675655,B2H008Q01
-26.09166999999986,28.603610000000074,112.81910342465751,7.789037800687286,B2H009Q01
-25.88616999999992,28.72227999999996,121.066485733711,8.166631728045326,B2H010Q01
-25.826670000000266,28.880829999999893,93.40028165329046,7.977522580645169,B2H014Q01
-25.616110000000255,29.016110000000086,101.46356925614757,7.800108606557377,B2H015Q01
-25.578779999999945,29.127469999999935,129.58152000704223,7.710547445255473,B2H016
-25.886940000000255,28.72138999999978,115.32055193935796,8.038786396181374,B2R001Q01
-24.9266700000003,29.389440000000217,161.09125843375384,7.984195548489662,B3H001Q01
-25.26222000000001,28.46749999999999,120.06520121428571,7.8893571428571425,B3H003Q01
-24.884720000000012,29.35750000000004,219.11322448979578,7.777244897959182,B3H004Q01
-24.990560000000066,29.351389999999917,169.52700707638888,7.553083333333333,B3H005Q01
-25.269440000000028,29.18471999999978,37.805943589134145,7.925562393162386,B3H007Q01
-25.114439999999966,28.997499999999953,78.56248198198197,7.0927027027027,B3H008Q01
-25.254170000000002,28.470830000000003,42.19394666666666,7.1450000000000005,B3H009Q01
-25.112500000000082,28.987500000000093,78.04007603488371,7.6618837209302315,B3H010R01
-25.11250000000008,28.98750000000009,78.23204340718559,7.869838323353297,B3H010R02
-25.11250000000008,28.98750000000009,99.64171270481926,7.69010843373494,B3H010R03
-25.112500000000082,28.987500000000093,96.27601487134504,7.697959064327484,B3H010S01
-25.23333000000002,28.51666999999998,46.34769397424893,7.72388362068966,B3H013Q01
-25.233330000000013,28.516669999999984,41.77034761904762,6.888809523809525,B3H014Q01
-25.416670000000156,29.358329999999505,113.47981636850159,7.613477064220176,B3H015Q01
-25.416670000000064,29.358329999999633,117.79482758606551,7.636512295081973,B3H016Q01
-25.416670000000078,29.358329999999615,134.8976514178219,7.808117296222669,B3H017Q01
-25.39722,29.48333,102.24259999999998,8.09,B3H019
-25.099999999999998,28.921390000000002,74.673263625,7.611125,B3H020Q01
-24.925280000000118,29.324440000000177,345.54892539660057,8.272931623931624,B3H021Q01
-25.50639,29.25917,102.8226,7.81,B3H024Q01
-24.958609999999997,29.395280000000007,280.373321,8.33325,B3H025
-25.23430000000007,28.517200000000127,45.75228905601661,7.7397405857740535,B3R001Q01
-25.23333,28.51667,41.8675875,7.19625,B3R001Q02
-25.41829999999976,29.3598999999998,107.56731726470592,7.581305042016822,B3R002Q01
-25.432639999999996,29.337720000000164,79.63491838565028,7.308654708520176,B3R002Q02
-25.455500000000026,29.295280000000048,82.77196807511739,7.158638497652587,B3R002Q03
-25.39721999999999,29.483330000000016,44.518538461538455,6.820769230769231,B3R004
-25.09829999999978,28.91769999999997,81.65458760215053,8.060745045045048,B3R005Q01
-25.028890000000455,29.856670000000378,113.22657702827789,8.010439341421149,B4H003Q01
-25.008890000000005,30.444999999999997,98.986875,7.836666666666667,B4H004Q01
-25.037780000000037,30.219170000000236,66.39995948395719,7.8436483221476525,B4H005Q01
-25.008060000000107,30.499439999999655,39.51316039211819,7.513475345167637,B4H007Q01
-24.912499999999977,30.103330000000476,192.61676153503163,8.206900255754475,B4H009Q01
-25.07527999999974,30.438890000000207,58.22103870493994,7.784722147651008,B4H010Q01
-24.552779999999988,30.373330000000127,177.26672356476686,8.204589565217384,B4H011Q01
-25.068610000000003,30.601390000000013,21.2369,6.486785714285712,B4H012Q01
-25.008329999999997,30.5,21.08356,7.7189999999999985,B4H015
-25.279169999999855,29.941670000000116,73.66541816887414,7.850299999999999,B4H016Q01
-25.230279999999947,29.947500000000165,89.62267703289469,7.964480263157897,B4H017Q01
-25.1,29.879170000000002,140.58216925,8.02225,B4H020Q01
-24.954170000000392,30.266670000000477,93.93670337645112,8.04684666666667,B4H021Q01
-24.629720000000002,30.308329999999998,253.99679999999995,8.52,B4H022Q01
-25.06554000000003,29.840189999999982,122.05264688372093,8.288813953488374,B4H024Q01
-24.483539999999977,30.41502000000001,165.51581944736836,8.399315789473684,B4H025Q01
-25.27970000000004,29.942000000000004,75.49118658878506,7.922373831775704,B4R001Q01
-25.231600000000054,29.94930000000015,74.70526379596414,7.944502252252254,B4R002Q01
-25.099999999999998,29.879169999999995,169.53681129999995,8.2026,B4R003Q01
-24.95522,30.2655,58.854324,8.107000000000001,B4R004A01
-24.95520000000015,30.26509999999998,94.2325836246335,8.07477286135694,B4R004Q01
-24.267499999999956,29.801390000000058,314.70351416666665,7.833730158730157,B5H002Q01
-24.2675,29.80139,372.21539999999993,8.78,B5H002Q02
-24.774439999999785,29.422220000000262,145.1747019435797,8.042391389432483,B5H004Q01
-24.616670000000003,29.03333,94.45609999999999,8.44,B5R001Q01
-24.780899999999896,29.42640000000016,156.1086764104858,8.062957692307693,B5R002Q01
-24.679169999999846,30.802499999999956,77.64943372790293,7.7563836805555475,B6H001Q01
-24.686110000000152,30.81500000000006,29.933415279232133,7.366278947368427,B6H003Q01
-24.458610000000142,30.827499999999645,74.08149170222735,7.660696113074196,B6H004Q01
-24.513890000000035,30.828889999999895,83.3401879133858,7.501133858267719,B6H005
-24.92749999999986,30.546110000000166,48.291213943775084,7.391647773279348,B6H006Q01
-24.72417,30.643890000000003,80.97622499999999,7.525,B6H007Q01
-24.93028000000003,30.629440000000052,21.839587275362312,7.551925925925926,B6H011Q01
-24.52693999999994,30.79360999999996,66.08840825510202,7.906914383561643,B6H014Q01
-24.534440000000004,30.796389999999988,73.6648,7.2250000000000005,B6H015Q01
-24.313889999999997,30.855939999999993,91.2604708367347,7.917612244897961,B6H017
-24.933299999999914,30.632200000000008,20.12828481896552,7.317395953757221,B6R001Q01
-24.53690000000005,30.798200000000033,71.84821241946308,7.748533557046978,B6R003Q01
-24.091940000000076,30.275279999999878,25.704771209580837,7.436660660660663,B7H002Q01
-24.12194,30.35861,112.681,8.4,B7H003Q01
-24.555279999999946,31.03221999999971,19.191157078947363,7.268757793764988,B7H004Q01
-24.183890000000176,30.823889999999725,146.4270456344086,7.942757467144573,B7H007Q01
-24.182779999999998,30.81917,181.33259999999999,8.67,B7H007Q02
-24.009170000000005,30.672779999999992,89.52657642857142,8.037214285714287,B7H008Q01
-24.33117,30.741640000000157,183.87661771266974,8.176475113122175,B7H009Q01
-24.33117,30.741640000000004,222.47299999999998,8.82,B7H009Q02
-24.03499999999991,30.433329999999888,51.2488478713235,7.536536764705884,B7H010Q01
-24.163610000000002,30.105829999999997,113.12349999999999,7.7,B7H011Q01
-24.17249999999994,30.103060000000124,124.29531151054849,7.936114893617022,B7H013Q01
-24.123889999999896,30.353610000000074,89.59472763725492,7.73014802631579,B7H014Q01
-24.058890000000172,31.237219999999976,300.4971664684344,8.162156962025309,B7H015Q01
-24.06628,31.24288,838.8614,8.66,B7H015Q02
-24.068889999999808,31.394440000000028,271.07766619718296,8.042422535211266,B7H016Q01
-24.051670000000094,31.731390000000317,292.22092910643005,8.18876053215078,B7H017Q01
-24.052220000000002,31.73,799.3994,8.43,B7H017Q02
-23.993059999999886,31.803329999999963,260.91634739583327,8.041197916666665,B7H018Q01
-24.034169999999957,31.12361000000004,707.400825120448,8.295830508474575,B7H019Q01
-24.036939999999998,31.13389,889.3102,8.26,B7H019Q02
-24.540809999999976,31.038129999999953,17.203003170731705,7.043158536585367,B7H022Q01
-24.524200000000008,31.07040000000002,19.228078953846154,7.059215384615385,B7R001Q01
-24.070830000000026,31.145830000000043,140.49713134131733,7.9130778443113785,B7R002Q01
-23.816670000000002,30.165000000000003,15.832233333333333,7.096666666666667,B8H002Q01
-23.670279999999998,30.99028,205.534362,8.285,B8H007
-23.658060000000084,31.049999999999553,96.705571285891,7.7471200495049555,B8H008Q01
-23.88027999999978,30.366939999999907,34.97012975265555,7.310314112291347,B8H009
-23.892219999999835,30.35583000000031,71.56637845985398,7.655466179159054,B8H010Q01
-23.880559999999754,30.07971999999982,16.658016805668023,7.091559837728193,B8H014Q01
-23.64555999999996,30.718609999999924,70.08033324305558,7.278312500000002,B8H017Q01
-23.838609999999882,31.64083000000006,144.67574056937798,8.150023923444975,B8H018Q01
-23.73333000000002,30.069720000000096,4.926578548895881,5.395678233438487,B8H022Q01
-23.73193999999987,30.0697200000001,6.910142857142846,6.126476190476194,B8H023Q01
-23.841670000000008,30.241670000000017,27.498393258426983,6.364831460674155,B8H024Q01
-23.78749999999996,30.47499999999995,35.03988876404493,6.455280898876403,B8H025Q01
-23.654170000000008,30.741670000000013,58.06379222222221,6.5820000000000025,B8H026Q01
-23.695829999999944,30.82916999999998,60.264556818181816,6.745454545454542,B8H027Q01
-23.64861000000015,31.147220000000306,122.04500168461541,8.039634615384616,B8H028Q01
-23.75917000000001,31.500829999999976,89.8913,7.707142857142857,B8H029Q01
-23.941670000000002,31.730559999999976,94.87955185185184,7.5344444444444445,B8H030
-23.77500000000005,30.100000000000037,20.458082584269665,7.0395505617977525,B8H031R01
-23.775000000000063,30.10000000000002,39.28576745562131,7.392248520710058,B8H031S01
-23.941670000000055,29.99167000000002,12.3848535031847,6.82968152866242,B8H032R01
-23.941670000000055,29.99167000000002,22.141424358974348,7.231602564102566,B8H032S01
-23.28099999999996,30.543059999999972,160.60581346511623,8.302054687500002,B8H033
-23.64556,30.718609999999998,107.38101599999999,7.734500000000001,B8H038
-23.75,30.10833,43.49754999999999,7.945,B8H043Q01
-23.822220000000012,30.056939999999965,16.086663543307083,7.388850393700787,B8H045
-23.816670000000055,30.0625,18.769606012820518,7.437423076923082,B8H046
-23.8,30.16667,11.520932,4.751,B8H049
-23.81752000000005,30.164679999999933,21.42486028235293,7.175035294117648,B8H050Q01
-23.80000000000006,30.16666999999999,21.082964200000006,7.56254193548387,B8H051Q01
-23.81448999999998,29.965139999999973,10.619396674418605,7.237211764705883,B8H053Q01
-23.271670000000064,30.403059999999865,88.99045809765626,8.031710937499998,B8H054Q01
-23.27167,30.403059999999996,81.6471,7.99,B8H056Q01
-23.94582999999999,29.98389000000011,14.180072974093287,7.383638743455496,B8H064Q01
-23.94080000000006,29.98509999999992,13.437090972111564,6.962467811158803,B8R001Q01
-23.937929999999998,29.986259999999998,5.839499999999999,7.22,B8R001Q02
-23.934649999999973,29.985539999999965,12.978794444444441,6.576388888888887,B8R001Q03
-23.932129999999997,29.988,5.589799999999999,6.36,B8R001Q04
-23.93072,29.98622,5.839499999999999,7.89,B8R001Q05
-23.929570000000002,29.98447,8.940199999999999,7.27,B8R001Q06
-23.92811,29.98217,11.9445,7.16,B8R001Q07
-23.92628,29.98038,8.102599999999999,7.14,B8R001Q08
-23.92294,29.98256,10.2772,8.09,B8R001Q09
-23.92142,29.983009999999997,9.351099999999999,7.32,B8R001Q10
-23.91712,29.98382,8.602,7.85,B8R001Q11
-23.914460000000002,29.98440000000002,10.345451851851848,6.452222222222219,B8R001Q12
-23.935670000000002,29.983340000000002,10.5269,8.21,B8R001Q13
-23.9387,29.97993,11.082799999999999,7.2575,B8R001Q14
-23.942079999999997,29.97672,5.589799999999999,7.19,B8R001Q15
-23.94602,29.974059999999998,11.2681,7.45,B8R001Q16
-23.94904,29.97277,9.6893,9.15,B8R001Q17
-23.95203,29.97178,8.3523,8.16,B8R001Q18
-23.95485,29.969509999999996,9.1014,7.83,B8R001Q19
-23.95685,29.96629,8.6826,7.39,B8R001Q20
-23.9547,29.96332,9.351099999999999,9.23,B8R001Q21
-23.9503,29.96262,10.108099999999999,8.01,B8R001Q22
-23.94398,29.96531,9.0208,7.48,B8R001Q23
-23.937829999999998,29.96394,7.9334999999999996,7.35,B8R001Q24
-23.941509999999997,29.95667000000001,15.718018181818179,6.65090909090909,B8R001Q25
-23.94227,29.95113,9.520199999999999,7.8,B8R001Q26
-23.749200000000123,30.107600000000087,12.545864971887553,7.138024193548394,B8R002Q01
-23.81620000000013,30.05540000000013,13.656942560669465,7.107651260504199,B8R003Q01
-23.800000000000086,30.166669999999908,19.257361309644683,7.497959390862943,B8R005Q01
-23.8125,29.9666699999999,6.417690027972029,6.5465314685314695,B8R006Q01
-23.273999999999955,30.403699999999912,93.52981501554396,8.227668393782384,B8R007Q01
-23.254500000000004,30.77072000000012,76.66536560526318,8.125544973544969,B8R009
-23.58645999999999,30.34954000000002,60.57152299999999,8.084806451612902,B8R011Q01
-23.21528000000003,31.220000000000063,140.4738991054852,8.113708860759495,B9H002
-23.1432699999999,31.46262000000006,140.0053925650407,8.25086585365854,B9H003
-32.81667000000007,18.194170000000028,236.68349574637676,7.455321167883211,BE03
-26.52028,29.07167,134.29457499999998,7.699999999999999,BM11
-26.629720000000002,28.296670000000002,715.20543,8.36,BM13
-26.532500000000013,29.058890000000012,174.36566923076924,7.634615384615386,BM2
-26.50667,29.05889,116.24571,8.3,BM3
-26.94193999999998,29.264170000000206,89.91279987749289,7.288182336182338,C1H001Q01
-27.169440000000325,29.233890000000283,118.87147826202816,7.954629188384211,C1H002Q01
-26.627939999999104,29.024469999998995,189.2506287184975,7.97073059096176,C1H004
-26.854310000000005,29.325279999999555,151.11581717397257,8.048201369863005,C1H005
-26.775809999999346,29.541440000000726,177.5477241478875,8.076876173708929,C1H006
-26.83999999999893,29.7236100000005,97.63903715708791,7.919532115171661,C1H007Q01
-26.840000000000007,29.723610000000004,112.82872879411761,8.165558823529414,C1H007Q02
-26.861110000000195,28.884719999999806,170.81728424525843,8.074620202020213,C1H008Q01
-26.916110000000042,28.43693999999995,117.79504972375692,7.605027624309393,C1H009Q01
-27.073889999999903,28.56556,109.70900775862061,7.412370689655177,C1H010Q01
-27.018889999999974,28.64582999999996,106.61358036363637,7.296018181818178,C1H011
-27.002219999999543,28.76527999999967,117.58443790038301,8.070341673182163,C1H012Q01
-27.174470000000568,29.235720000000363,129.95082961123103,8.135464678178952,C1H015
-27.02314000000026,28.593889999999703,123.89789911604352,8.010323161189357,C1H017Q01
-26.858890000000002,28.886940000000003,96.51170549999999,7.9,C1H018Q01
-26.92194000000015,29.284719999999744,88.52547329668664,8.018277580071178,C1H019Q01
-26.867170000000556,29.217809999999456,82.7963146229903,7.919577294685982,C1H020Q01
-26.876779999999574,28.118719999999556,69.10676427952755,8.004748520710056,C1H024Q01
-27.16249999999995,29.878329999999945,42.07294010828026,7.946885350318473,C1H026Q01
-26.78027999999985,29.806939999999486,189.34095659051303,8.26132863849765,C1H027Q01
-26.828329999999998,28.986390000000004,92.2903565,7.727,C1H028Q01
-26.85833000000002,28.889169999999964,168.77884084210527,8.010289473684209,C1H029Q01
-26.97028,28.73222000000004,173.81737107575756,7.979060606060603,C1H030Q01
-26.991389999999967,28.72972000000003,125.63802271232879,7.952726027397258,C1H031Q01
-26.54500000000003,29.114169999999998,204.28610586516862,7.846056179775282,C1H032Q01
-26.54332999999998,29.204999999999995,230.30748485106386,8.037936170212763,C1H033Q01
-26.539719999999992,29.241390000000017,246.0753786666666,7.931333333333336,C1H034Q01
-26.560829999999996,29.145560000000003,221.42227088636363,8.30806818181818,C1H035Q01
-26.62778000000002,29.021109999999968,177.03134172972975,7.858918918918915,C1H036Q01
-26.583609999999965,29.030279999999962,147.54767337500004,8.133333333333333,C1H037Q01
-26.529720000000005,29.15056000000003,185.9902729876543,8.153814814814814,C1H038Q01
-26.536110000000004,29.15000000000001,227.32250566666664,7.939874999999998,C1H039Q01
-26.53639000000008,29.145829999999957,150.74382530303038,7.550507575757578,C1H040Q01
-26.493609999999993,29.118060000000007,121.60102758333333,7.543166666666669,C1H041
-26.551526615384645,29.07707476923073,111.70456604615386,7.6528923076923085,C1H042
-26.51027999999998,29.018610000000034,183.4036747391305,7.649260869565219,C1H043
-26.883399999999337,28.11669999999919,67.03098450302294,7.883191331269369,C1R001Q01
-26.882340000000063,28.116070000000025,62.69580851063823,7.570212765957447,C1R001Q02
-26.88234000000007,28.11607000000003,63.14591388888883,7.496388888888886,C1R001Q03
-26.88234000000006,28.116070000000025,57.910767441860436,7.434883720930229,C1R001Q04
-26.882340000000003,28.116069999999993,54.988781249999995,7.3462499999999995,C1R001Q05
-26.882340000000003,28.116069999999993,49.12048666666667,7.246666666666668,C1R001Q06
-26.882340000000003,28.116069999999997,61.49117857142856,7.385000000000001,C1R001Q07
-26.883329999999873,28.116670000000138,67.73824248120299,7.524436090225562,C1R001Q08
-26.918600000000016,29.29469999999999,116.60647894736842,7.942105263157895,C1R002A01
-26.918699999999443,29.295300000000623,80.13471361638362,7.932302499999989,C1R002Q01
-26.64805999999966,27.089440000000724,334.5244210030562,8.219751879699235,C2H001Q01
-26.820220000000024,28.063309999999998,88.96556979166667,6.988541666666667,C2H003
-26.67075000000018,28.030439999999746,358.9858252067037,8.014613661814106,C2H004Q01
-26.729719999999563,27.717779999999767,354.3941409494581,7.716479601087945,C2H005Q01
-26.252219999999994,27.16056000000001,248.3359709761905,8.377690476190477,C2H006
-27.01011000000058,26.69808000000006,262.2220484952591,8.090970114942534,C2H007
-26.735280000000362,27.60860999999972,250.7561414673047,7.885454545454541,C2H008Q01
-26.68916999999999,27.936389999999918,202.85763020833338,8.05795811518324,C2H010
-26.47694000000005,27.152500000000117,332.5511140752477,8.021033797216703,C2H011
-26.408059999999864,27.178330000000177,398.4727863025208,7.958725738396622,C2H013
-26.823889999999793,27.925830000000104,116.303016427928,7.726986486486481,C2H014Q01
-26.64317999999963,27.96101000000041,316.5191656250001,7.787886029411762,C2H015
-27.4809,26.21977,136.812175,7.75,C2H017
-26.970280000000862,27.21110999999867,213.17763516593854,7.984569935291177,C2H018Q01
-26.453609999999923,28.08582999999999,349.37026517150406,7.662792553191489,C2H021Q01
-27.397779999999415,26.505559999999825,271.33142852536804,7.798632432432421,C2H022Q01
-26.22388999999974,27.73999999999985,617.8842142798017,7.843567164179112,C2H023
-26.284169999999936,27.68028000000003,720.5818257575759,7.218863636363632,C2H024
-26.288829999999937,27.66921999999987,414.93878489898975,8.033127789046656,C2H025
-26.232500000000055,27.66917000000006,20.78138462735848,6.733655660377359,C2H026
-26.233330000000013,27.652499999999993,30.325369238095238,6.5597619047619045,C2H027
-26.247779999999835,27.59000000000011,24.48624782608697,6.639806763285026,C2H028
-26.313060000000213,27.48888999999996,311.2103067855152,7.796139275766013,C2H030
-26.31667000000009,27.392499999999945,387.44045152995426,7.2749493087557635,C2H032
-26.436669999999996,27.327220000000008,546.7153545454544,8.176363636363638,C2H033Q01
-26.294169999999966,27.836389999999987,241.2451116290322,7.460177419354839,C2H039Q01
-26.334169999999478,27.38694000000026,313.87712986036564,7.917218045112789,C2H044
-26.348559999999967,27.430579999999978,359.1836492753624,7.756376811594202,C2H045
-26.438330000000605,27.4791699999995,55.487706436875584,6.88305459508645,C2H051Q01
-26.313060000000192,27.388890000000124,373.5226695644173,7.445987730061351,C2H057
-26.370829999999852,27.25305999999934,545.1379838090913,7.568557119205296,C2H060Q01
