101,8.1,,,,,7.44,,,7.6,,7.84,7.72,7.16,7.22,7.19,7.7,7.92,7.41,,7.31,,,,,6.61,6.71,,,6.35,,6.66,7.48,7.34
102,8.29,,,8.61,,8.49,8.77,,,8.64,8.72,,8.43,,,,,6.86,,,7.33,7.75,7.62,,,8.02,8.1,8.47,,8.7,,,
103,2.16,,,,,,,,4.4,,,,,4.17,5.84,,3.05,,3.06,2.3,,,,,,,,,,,3.28,,
104,8.34,7.75,,,,8.92,,8.49,7.97,7.6,7.09,6.45,6.56,7.01,6.97,6.71,6.51,6.95,6.36,5.92,5.94,6.47,6.52,,6.16,6.46,5.77,6.13,6.84,6.53,6.99,7.13,6.79
105,10.3,,9.75,,9.53,9.15,,9.51,9.13,8.22,7.67,7,6.9,,6.65,6.55,,5.3,,,6.64,6.61,6.33,6.31,7.07,7.07,,,6.46,6.64,,7.77,7.44
106,6.94,6.74,,8.05,7.55,7.95,8.29,8.02,8.44,,7.48,6.76,7.09,6.74,7.08,6.9,6.62,6.43,6.59,5.8,,,,5.02,5.47,5.99,,,5.31,5.89,,6.01,
107,9.69,,,,,7.46,,,,8.03,7.25,7.16,7.07,6.74,6.51,7.47,6.2,7.56,7.39,6.04,6.37,7,,,6.04,6.66,7.24,7.28,6.94,7.59,8.78,8.9,8.38
108,9.3,,,,,9.67,,,9.29,8.83,,,,8.16,8.53,8.57,8.6,8.95,8.65,8.16,7.86,8.5,7.51,6.85,6.6,,5.71,5.72,7.88,6.34,8.76,9.14,9.23
109,9.92,,8.27,,,8.86,,,8.43,8.61,8.28,7.86,7.78,8.36,8.41,8.23,7.85,7.75,7.42,6.93,8.55,8.38,8.18,8.06,,6.93,,,7.75,8.1,7.2,7.49,7.56
110,8.33,8.39,,8.96,,9.57,9.56,,8.31,9.21,8.95,8.8,8.07,8.69,8.69,8.12,8.17,8.77,8.12,7.72,7.89,7.75,7,7.37,7.71,7.72,7.87,7.93,6.59,6.89,6.8,7.05,7.4
111,7.47,,7.6,,,7.89,,,,7.94,,,,,,,,,,,6.34,6.52,6.1,,,,,,,,,,
112,,6.73,6.78,7.83,8.65,8.24,8.33,8.04,7.82,,7.86,7.7,6.94,,7.27,6.86,,7.16,,,,,,,6,6.03,6.14,6.14,5.76,,,6.86,
113,7.43,,,7.14,,7.73,7.65,8.15,7.89,7.92,,,,,,,,,,,6.26,6.27,5.93,5.89,,,,,,6.88,,,
114,8.36,8.74,,8.86,9.31,9.53,9.9,10.6,10.5,,10.5,10.3,10.1,10.3,10.7,,8.94,9.28,9.65,8.89,,,,8.53,9.52,9.52,11.6,10.8,,7.58,7.76,,
115,7.85,7,7.16,,7.42,7.18,7.54,8,,8.87,8.32,6.46,8.71,8.73,,7.13,6.59,6.8,7.7,7.76,7.64,7.25,6.11,6.14,7.6,7.42,5.91,5.75,3.28,3.63,6.45,5.77,5.07
116,,,,,,,,,,,,,,,,,,,,,6.46,,6.37,6.34,6.45,6.5,6.21,6.38,6.83,6.69,5.82,5.4,6.34
117,7.2,,7.43,,7.08,7.58,,7.1,,7.11,7.28,7.91,7.44,,7.68,6.54,,6.66,,,,6.7,,6.93,7.15,8.15,6.96,7.01,7.3,7.7,,7.36,
118,7.79,,,,8.77,8.5,,8.58,,,,,,,,,,,,,,,,,,,,,,,,,
119,8.03,8.16,,,,,,,,,,,,,,,,6.6,6.96,6.85,6.86,6.31,6.57,6.76,6.55,6.85,7.15,7.32,6.27,,6.49,6.56,6.54
120,9.47,9.2,8.7,8.86,8.76,8.78,8.68,8.88,8.22,8.35,8.2,8.01,7.8,7.75,8.21,8.6,8.78,8.84,8.69,8.61,8.4,8.65,8.51,8.65,7.91,7.79,8.99,7.8,7.88,7.83,8.27,8.83,8.48
121,10.3,,,,5,8.81,,8.57,,10.9,,,,,11.6,,,,,,7.59,8.4,9.37,,,,7.56,7.5,,,,,
122,8.42,,,,,7.87,,,8.64,,8.64,8.53,8.19,,,7.79,,7.6,,,,,,,7.26,6.83,,,9.31,10.1,,10.2,10.6
123,11.9,,,,,12.8,,,,12.1,11.4,11.2,11.2,,8.99,,,9.94,,,7.69,6.17,5.75,6.69,,6.34,5.85,5.24,,8.33,,,
